sport,level,respondent_type,model,participant_id,image,image_file,iteration,pred_cell,pred_row,pred_col,gt_cells,correct,parse_failed,is_control,in_human_set
volleyball,,human,,12,30,30,3,A6,1,6,A5,False,False,False,True
volleyball,,human,,12,34,34,1,C9,3,9,B8;B9,False,False,False,True
volleyball,,human,,12,34,34,2,C8,3,8,B8;B9,False,False,False,True
volleyball,,human,,12,34,34,3,B8,2,8,B8;B9,True,False,False,True
volleyball,,human,,12,44,44,1,B6,2,6,A6;B6,True,False,False,True
volleyball,,human,,12,44,44,2,B7,2,7,A6;B6,False,False,False,True
volleyball,,human,,12,44,44,3,A7,1,7,A6;B6,False,False,False,True
volleyball,,human,,12,19,19,1,B6,2,6,A7,False,False,False,True
volleyball,,human,,12,19,19,2,C6,3,6,A7,False,False,False,True
volleyball,,human,,12,19,19,3,B5,2,5,A7,False,False,False,True
volleyball,,human,,12,24,24,1,C5,3,5,A5;B5,False,False,False,True
volleyball,,human,,12,24,24,2,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,12,24,24,3,C5,3,5,A5;B5,False,False,False,True
volleyball,,human,,12,50,50,1,B3,2,3,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,12,50,50,2,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,12,50,50,3,C3,3,3,A3;A4;B3;B4,False,False,False,True
volleyball,,human,,12,43,43,1,A7,1,7,A6;A7,True,False,False,True
volleyball,,human,,12,43,43,2,B7,2,7,A6;A7,False,False,False,True
volleyball,,human,,12,43,43,3,A7,1,7,A6;A7,True,False,False,True
volleyball,,human,,12,47,47,1,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,12,47,47,2,B4,2,4,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,12,47,47,3,C4,3,4,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,12,36,36,1,D4,4,4,B3;B4,False,False,False,True
volleyball,,human,,12,36,36,2,D5,4,5,B3;B4,False,False,False,True
volleyball,,human,,12,36,36,3,C4,3,4,B3;B4,False,False,False,True
volleyball,,human,,12,49,49,1,B8,2,8,A7;B7,False,False,False,True
volleyball,,human,,12,49,49,2,B7,2,7,A7;B7,True,False,False,True
volleyball,,human,,12,49,49,3,C7,3,7,A7;B7,False,False,False,True
volleyball,,human,,12,1,1,1,C6,3,6,C6,True,False,False,True
volleyball,,human,,12,1,1,2,B6,2,6,C6,False,False,False,True
volleyball,,human,,12,1,1,3,C6,3,6,C6,True,False,False,True
volleyball,,human,,12,26,26,1,B6,2,6,B3;C3,False,False,False,True
volleyball,,human,,12,26,26,2,A6,1,6,B3;C3,False,False,False,True
volleyball,,human,,12,26,26,3,A7,1,7,B3;C3,False,False,False,True
volleyball,,human,,12,9,9,1,B6,2,6,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,12,9,9,2,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,12,9,9,3,C5,3,5,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,12,7,7,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,12,7,7,2,C6,3,6,B6,False,False,False,True
volleyball,,human,,12,7,7,3,B5,2,5,B6,False,False,False,True
volleyball,,human,,12,27,27,1,B3,2,3,A2;A3,False,False,False,True
volleyball,,human,,12,27,27,2,B4,2,4,A2;A3,False,False,False,True
volleyball,,human,,12,27,27,3,A3,1,3,A2;A3,True,False,False,True
volleyball,,human,,12,39,39,1,C6,3,6,A6,False,False,False,True
volleyball,,human,,12,39,39,2,C7,3,7,A6,False,False,False,True
volleyball,,human,,12,39,39,3,B6,2,6,A6,False,False,False,True
volleyball,,human,,12,38,38,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,12,38,38,2,C6,3,6,B6,False,False,False,True
volleyball,,human,,12,38,38,3,B5,2,5,B6,False,False,False,True
volleyball,,human,,12,31,31,1,C6,3,6,B7,False,False,False,True
volleyball,,human,,12,31,31,2,D7,4,7,B7,False,False,False,True
volleyball,,human,,12,31,31,3,E8,5,8,B7,False,False,False,True
volleyball,,human,,12,37,37,1,D1,4,1,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,12,37,37,2,D2,4,2,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,12,37,37,3,C1,3,1,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,12,21,21,1,C5,3,5,B5,False,False,False,True
volleyball,,human,,12,21,21,2,B5,2,5,B5,True,False,False,True
volleyball,,human,,12,21,21,3,C5,3,5,B5,False,False,False,True
volleyball,,human,,12,3,3,1,C6,3,6,D6,False,False,False,True
volleyball,,human,,12,3,3,2,B6,2,6,D6,False,False,False,True
volleyball,,human,,12,3,3,3,C6,3,6,D6,False,False,False,True
volleyball,,human,,13,13,13,1,B3,2,3,A5;A6,False,False,False,True
volleyball,,human,,13,13,13,2,C4,3,4,A5;A6,False,False,False,True
volleyball,,human,,13,13,13,3,C5,3,5,A5;A6,False,False,False,True
volleyball,,human,,13,26,26,1,B3,2,3,B3;C3,True,False,False,True
volleyball,,human,,13,26,26,2,A2,1,2,B3;C3,False,False,False,True
volleyball,,human,,13,26,26,3,C3,3,3,B3;C3,True,False,False,True
volleyball,,human,,13,33,33,1,A5,1,5,A4;A5,True,False,False,True
volleyball,,human,,13,33,33,2,A6,1,6,A4;A5,False,False,False,True
volleyball,,human,,13,33,33,3,B5,2,5,A4;A5,False,False,False,True
volleyball,,human,,13,22,22,1,C9,3,9,B9,False,False,False,True
volleyball,,human,,13,22,22,2,B9,2,9,B9,True,False,False,True
volleyball,,human,,13,22,22,3,B8,2,8,B9,False,False,False,True
volleyball,,human,,13,50,50,1,B3,2,3,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,50,50,2,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,50,50,3,A4,1,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,10,10,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,13,10,10,2,A6,1,6,B6,False,False,False,True
volleyball,,human,,13,10,10,3,B5,2,5,B6,False,False,False,True
volleyball,,human,,13,4,4,1,A5,1,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,4,4,2,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,4,4,3,B4,2,4,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,8,8,1,C6,3,6,C6;C7,True,False,False,True
volleyball,,human,,13,8,8,2,B6,2,6,C6;C7,False,False,False,True
volleyball,,human,,13,8,8,3,C7,3,7,C6;C7,True,False,False,True
volleyball,,human,,13,15,15,1,B6,2,6,B4;B5,False,False,False,True
volleyball,,human,,13,15,15,2,B5,2,5,B4;B5,True,False,False,True
volleyball,,human,,13,15,15,3,A6,1,6,B4;B5,False,False,False,True
volleyball,,human,,13,36,36,1,C5,3,5,B3;B4,False,False,False,True
volleyball,,human,,13,36,36,2,B4,2,4,B3;B4,True,False,False,True
volleyball,,human,,13,36,36,3,B5,2,5,B3;B4,False,False,False,True
volleyball,,human,,13,12,12,1,B4,2,4,A4;B4,True,False,False,True
volleyball,,human,,13,12,12,2,B5,2,5,A4;B4,False,False,False,True
volleyball,,human,,13,12,12,3,A4,1,4,A4;B4,True,False,False,True
volleyball,,human,,13,14,14,1,A6,1,6,A5;A6;A7,True,False,False,True
volleyball,,human,,13,14,14,2,C6,3,6,A5;A6;A7,False,False,False,True
volleyball,,human,,13,14,14,3,B5,2,5,A5;A6;A7,False,False,False,True
volleyball,,human,,13,41,41,1,C6,3,6,A6,False,False,False,True
volleyball,,human,,13,41,41,2,B6,2,6,A6,False,False,False,True
volleyball,,human,,13,41,41,3,A6,1,6,A6,True,False,False,True
volleyball,,human,,13,30,30,1,A5,1,5,A5,True,False,False,True
volleyball,,human,,13,30,30,2,A6,1,6,A5,False,False,False,True
volleyball,,human,,13,30,30,3,B5,2,5,A5,False,False,False,True
volleyball,,human,,13,37,37,1,B4,2,4,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,13,37,37,2,B3,2,3,A2;A3;B2;B3,True,False,False,True
volleyball,,human,,13,37,37,3,A4,1,4,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,13,11,11,1,B5,2,5,B5;C5,True,False,False,True
volleyball,,human,,13,11,11,2,B6,2,6,B5;C5,False,False,False,True
volleyball,,human,,13,11,11,3,A5,1,5,B5;C5,False,False,False,True
volleyball,,human,,13,16,16,1,B8,2,8,B8,True,False,False,True
volleyball,,human,,13,16,16,2,C8,3,8,B8,False,False,False,True
volleyball,,human,,13,16,16,3,B7,2,7,B8,False,False,False,True
volleyball,,human,,13,40,40,1,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,40,40,2,B3,2,3,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,40,40,3,A4,1,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,49,49,1,A7,1,7,A7;B7,True,False,False,True
volleyball,,human,,13,49,49,2,B8,2,8,A7;B7,False,False,False,True
volleyball,,human,,13,49,49,3,B7,2,7,A7;B7,True,False,False,True
volleyball,,human,,13,20,20,1,A4,1,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,20,20,2,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,20,20,3,B3,2,3,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,18,18,1,A5,1,5,A4;B4,False,False,False,True
volleyball,,human,,13,18,18,2,A4,1,4,A4;B4,True,False,False,True
volleyball,,human,,13,18,18,3,B4,2,4,A4;B4,True,False,False,True
volleyball,,human,,13,32,32,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,13,32,32,2,A6,1,6,B6,False,False,False,True
volleyball,,human,,13,32,32,3,B7,2,7,B6,False,False,False,True
volleyball,,human,,13,23,23,1,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,23,23,2,A4,1,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,23,23,3,B3,2,3,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,13,6,6,1,B5,2,5,A6;B6,False,False,False,True
volleyball,,human,,13,6,6,2,B6,2,6,A6;B6,True,False,False,True
volleyball,,human,,13,6,6,3,A6,1,6,A6;B6,True,False,False,True
volleyball,,human,,13,44,44,1,A7,1,7,A6;B6,False,False,False,True
volleyball,,human,,13,44,44,2,B7,2,7,A6;B6,False,False,False,True
volleyball,,human,,13,44,44,3,B6,2,6,A6;B6,True,False,False,True
volleyball,,human,,13,47,47,1,A5,1,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,47,47,2,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,47,47,3,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,5,5,1,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,5,5,2,A5,1,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,5,5,3,B6,2,6,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,13,46,46,1,B5,2,5,A5;A6;B5;B6,True,False,False,True
volleyball,,human,,13,46,46,2,A5,1,5,A5;A6;B5;B6,True,False,False,True
volleyball,,human,,13,46,46,3,B6,2,6,A5;A6;B5;B6,True,False,False,True
volleyball,,human,,13,28,28,1,B8,2,8,A7,False,False,False,True
volleyball,,human,,13,28,28,2,A8,1,8,A7,False,False,False,True
volleyball,,human,,13,28,28,3,A7,1,7,A7,True,False,False,True
volleyball,,human,,13,21,21,1,B5,2,5,B5,True,False,False,True
volleyball,,human,,13,21,21,2,A5,1,5,B5,False,False,False,True
volleyball,,human,,13,21,21,3,B6,2,6,B5,False,False,False,True
volleyball,,human,,13,34,34,1,B9,2,9,B8;B9,True,False,False,True
volleyball,,human,,13,34,34,2,B8,2,8,B8;B9,True,False,False,True
volleyball,,human,,13,34,34,3,C9,3,9,B8;B9,False,False,False,True
volleyball,,human,,13,24,24,1,C5,3,5,A5;B5,False,False,False,True
volleyball,,human,,13,24,24,2,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,13,24,24,3,C6,3,6,A5;B5,False,False,False,True
volleyball,,human,,13,3,3,1,D6,4,6,D6,True,False,False,True
volleyball,,human,,13,3,3,2,C6,3,6,D6,False,False,False,True
volleyball,,human,,13,3,3,3,C7,3,7,D6,False,False,False,True
volleyball,,human,,13,27,27,1,B3,2,3,A2;A3,False,False,False,True
volleyball,,human,,13,27,27,2,A3,1,3,A2;A3,True,False,False,True
volleyball,,human,,13,27,27,3,B2,2,2,A2;A3,False,False,False,True
volleyball,,human,,13,25,25,1,B7,2,7,A7;B7,True,False,False,True
volleyball,,human,,13,25,25,2,C7,3,7,A7;B7,False,False,False,True
volleyball,,human,,13,25,25,3,B6,2,6,A7;B7,False,False,False,True
volleyball,,human,,13,7,7,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,13,7,7,2,C6,3,6,B6,False,False,False,True
volleyball,,human,,13,7,7,3,B5,2,5,B6,False,False,False,True
volleyball,,human,,13,42,42,1,B7,2,7,A8,False,False,False,True
volleyball,,human,,13,42,42,2,A7,1,7,A8,False,False,False,True
volleyball,,human,,13,42,42,3,A8,1,8,A8,True,False,False,True
volleyball,,human,,13,1,1,1,B6,2,6,C6,False,False,False,True
volleyball,,human,,13,1,1,2,B5,2,5,C6,False,False,False,True
volleyball,,human,,13,1,1,3,C6,3,6,C6,True,False,False,True
volleyball,,human,,13,17,17,1,B4,2,4,C8;D8,False,False,False,True
volleyball,,human,,13,17,17,2,B3,2,3,C8;D8,False,False,False,True
volleyball,,human,,13,17,17,3,A4,1,4,C8;D8,False,False,False,True
volleyball,,human,,13,43,43,1,A7,1,7,A6;A7,True,False,False,True
volleyball,,human,,13,43,43,2,B7,2,7,A6;A7,False,False,False,True
volleyball,,human,,13,43,43,3,A8,1,8,A6;A7,False,False,False,True
volleyball,,human,,13,38,38,1,B7,2,7,B6,False,False,False,True
volleyball,,human,,13,38,38,2,A6,1,6,B6,False,False,False,True
volleyball,,human,,13,38,38,3,B6,2,6,B6,True,False,False,True
volleyball,,human,,13,2,2,1,A5,1,5,A5;B5,True,False,False,True
volleyball,,human,,13,2,2,2,A6,1,6,A5;B5,False,False,False,True
volleyball,,human,,13,2,2,3,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,13,19,19,1,B6,2,6,A7,False,False,False,True
volleyball,,human,,13,19,19,2,A6,1,6,A7,False,False,False,True
volleyball,,human,,13,19,19,3,B5,2,5,A7,False,False,False,True
volleyball,,human,,13,48,48,1,A5,1,5,A5,True,False,False,True
volleyball,,human,,13,48,48,2,B5,2,5,A5,False,False,False,True
volleyball,,human,,13,48,48,3,B4,2,4,A5,False,False,False,True
volleyball,,human,,13,31,31,1,C8,3,8,B7,False,False,False,True
volleyball,,human,,13,31,31,2,D8,4,8,B7,False,False,False,True
volleyball,,human,,13,31,31,3,C7,3,7,B7,False,False,False,True
volleyball,,human,,13,35,35,1,B6,2,6,B5,False,False,False,True
volleyball,,human,,13,35,35,2,B5,2,5,B5,True,False,False,True
volleyball,,human,,13,35,35,3,A6,1,6,B5,False,False,False,True
volleyball,,human,,13,9,9,1,B6,2,6,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,13,9,9,2,A6,1,6,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,13,9,9,3,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,13,39,39,1,B6,2,6,A6,False,False,False,True
volleyball,,human,,13,39,39,2,C7,3,7,A6,False,False,False,True
volleyball,,human,,13,39,39,3,C6,3,6,A6,False,False,False,True
volleyball,,human,,13,29,29,1,B8,2,8,A7,False,False,False,True
volleyball,,human,,13,29,29,2,B7,2,7,A7,False,False,False,True
volleyball,,human,,13,29,29,3,C8,3,8,A7,False,False,False,True
volleyball,,human,,13,45,45,1,B7,2,7,A6;A7;B6;B7,True,False,False,True
volleyball,,human,,13,45,45,2,A7,1,7,A6;A7;B6;B7,True,False,False,True
volleyball,,human,,13,45,45,3,B6,2,6,A6;A7;B6;B7,True,False,False,True
volleyball,,human,,14,7,7,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,14,7,7,2,A6,1,6,B6,False,False,False,True
volleyball,,human,,14,7,7,3,C6,3,6,B6,False,False,False,True
volleyball,,human,,14,2,2,1,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,14,2,2,2,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,14,2,2,3,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,14,47,47,1,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,47,47,2,B6,2,6,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,14,47,47,3,A5,1,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,45,45,1,B6,2,6,A6;A7;B6;B7,True,False,False,True
volleyball,,human,,14,45,45,2,A6,1,6,A6;A7;B6;B7,True,False,False,True
volleyball,,human,,14,45,45,3,A7,1,7,A6;A7;B6;B7,True,False,False,True
volleyball,,human,,14,48,48,1,A5,1,5,A5,True,False,False,True
volleyball,,human,,14,48,48,2,A5,1,5,A5,True,False,False,True
volleyball,,human,,14,48,48,3,A5,1,5,A5,True,False,False,True
volleyball,,human,,14,41,41,1,B6,2,6,A6,False,False,False,True
volleyball,,human,,14,41,41,2,B5,2,5,A6,False,False,False,True
volleyball,,human,,14,41,41,3,C6,3,6,A6,False,False,False,True
volleyball,,human,,14,11,11,1,B5,2,5,B5;C5,True,False,False,True
volleyball,,human,,14,11,11,2,C5,3,5,B5;C5,True,False,False,True
volleyball,,human,,14,11,11,3,B5,2,5,B5;C5,True,False,False,True
volleyball,,human,,14,1,1,1,C6,3,6,C6,True,False,False,True
volleyball,,human,,14,1,1,2,B6,2,6,C6,False,False,False,True
volleyball,,human,,14,1,1,3,B5,2,5,C6,False,False,False,True
volleyball,,human,,14,43,43,1,A6,1,6,A6;A7,True,False,False,True
volleyball,,human,,14,43,43,2,B6,2,6,A6;A7,False,False,False,True
volleyball,,human,,14,43,43,3,A6,1,6,A6;A7,True,False,False,True
volleyball,,human,,14,24,24,1,C5,3,5,A5;B5,False,False,False,True
volleyball,,human,,14,24,24,2,D5,4,5,A5;B5,False,False,False,True
volleyball,,human,,14,24,24,3,B5,2,5,A5;B5,True,False,False,True
volleyball,,human,,14,14,14,1,A6,1,6,A5;A6;A7,True,False,False,True
volleyball,,human,,14,14,14,2,A5,1,5,A5;A6;A7,True,False,False,True
volleyball,,human,,14,14,14,3,B6,2,6,A5;A6;A7,False,False,False,True
volleyball,,human,,14,19,19,1,C6,3,6,A7,False,False,False,True
volleyball,,human,,14,19,19,2,B6,2,6,A7,False,False,False,True
volleyball,,human,,14,19,19,3,B5,2,5,A7,False,False,False,True
volleyball,,human,,14,27,27,1,B3,2,3,A2;A3,False,False,False,True
volleyball,,human,,14,27,27,2,A3,1,3,A2;A3,True,False,False,True
volleyball,,human,,14,27,27,3,B4,2,4,A2;A3,False,False,False,True
volleyball,,human,,14,33,33,1,B5,2,5,A4;A5,False,False,False,True
volleyball,,human,,14,33,33,2,B6,2,6,A4;A5,False,False,False,True
volleyball,,human,,14,33,33,3,A5,1,5,A4;A5,True,False,False,True
volleyball,,human,,14,10,10,1,C5,3,5,B6,False,False,False,True
volleyball,,human,,14,10,10,2,C6,3,6,B6,False,False,False,True
volleyball,,human,,14,10,10,3,B5,2,5,B6,False,False,False,True
volleyball,,human,,14,49,49,1,B7,2,7,A7;B7,True,False,False,True
volleyball,,human,,14,49,49,2,C7,3,7,A7;B7,False,False,False,True
volleyball,,human,,14,49,49,3,C8,3,8,A7;B7,False,False,False,True
volleyball,,human,,14,25,25,1,C7,3,7,A7;B7,False,False,False,True
volleyball,,human,,14,25,25,2,B7,2,7,A7;B7,True,False,False,True
volleyball,,human,,14,25,25,3,B7,2,7,A7;B7,True,False,False,True
volleyball,,human,,14,22,22,1,C9,3,9,B9,False,False,False,True
volleyball,,human,,14,22,22,2,B9,2,9,B9,True,False,False,True
volleyball,,human,,14,22,22,3,A9,1,9,B9,False,False,False,True
volleyball,,human,,14,6,6,1,B6,2,6,A6;B6,True,False,False,True
volleyball,,human,,14,6,6,2,C6,3,6,A6;B6,False,False,False,True
volleyball,,human,,14,6,6,3,C5,3,5,A6;B6,False,False,False,True
volleyball,,human,,14,31,31,1,D5,4,5,B7,False,False,False,True
volleyball,,human,,14,31,31,2,C5,3,5,B7,False,False,False,True
volleyball,,human,,14,31,31,3,C6,3,6,B7,False,False,False,True
volleyball,,human,,14,15,15,1,B5,2,5,B4;B5,True,False,False,True
volleyball,,human,,14,15,15,2,A5,1,5,B4;B5,False,False,False,True
volleyball,,human,,14,15,15,3,A5,1,5,B4;B5,False,False,False,True
volleyball,,human,,14,46,46,1,B5,2,5,A5;A6;B5;B6,True,False,False,True
volleyball,,human,,14,46,46,2,B6,2,6,A5;A6;B5;B6,True,False,False,True
volleyball,,human,,14,46,46,3,B4,2,4,A5;A6;B5;B6,False,False,False,True
volleyball,,human,,14,4,4,1,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,4,4,2,A5,1,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,4,4,3,B4,2,4,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,36,36,1,C5,3,5,B3;B4,False,False,False,True
volleyball,,human,,14,36,36,2,C4,3,4,B3;B4,False,False,False,True
volleyball,,human,,14,36,36,3,C5,3,5,B3;B4,False,False,False,True
volleyball,,human,,14,35,35,1,B6,2,6,B5,False,False,False,True
volleyball,,human,,14,35,35,2,C6,3,6,B5,False,False,False,True
volleyball,,human,,14,35,35,3,A6,1,6,B5,False,False,False,True
volleyball,,human,,14,30,30,1,A5,1,5,A5,True,False,False,True
volleyball,,human,,14,30,30,2,A6,1,6,A5,False,False,False,True
volleyball,,human,,14,30,30,3,A5,1,5,A5,True,False,False,True
volleyball,,human,,14,50,50,1,B3,2,3,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,50,50,2,A4,1,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,50,50,3,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,18,18,1,A5,1,5,A4;B4,False,False,False,True
volleyball,,human,,14,18,18,2,B5,2,5,A4;B4,False,False,False,True
volleyball,,human,,14,18,18,3,B4,2,4,A4;B4,True,False,False,True
volleyball,,human,,14,23,23,1,C4,3,4,A3;A4;B3;B4,False,False,False,True
volleyball,,human,,14,23,23,2,D4,4,4,A3;A4;B3;B4,False,False,False,True
volleyball,,human,,14,23,23,3,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,13,13,1,C3,3,3,A5;A6,False,False,False,True
volleyball,,human,,14,13,13,2,C4,3,4,A5;A6,False,False,False,True
volleyball,,human,,14,13,13,3,B3,2,3,A5;A6,False,False,False,True
volleyball,,human,,14,39,39,1,C6,3,6,A6,False,False,False,True
volleyball,,human,,14,39,39,2,B6,2,6,A6,False,False,False,True
volleyball,,human,,14,39,39,3,C6,3,6,A6,False,False,False,True
volleyball,,human,,14,17,17,1,C5,3,5,C8;D8,False,False,False,True
volleyball,,human,,14,17,17,2,B5,2,5,C8;D8,False,False,False,True
volleyball,,human,,14,17,17,3,C5,3,5,C8;D8,False,False,False,True
volleyball,,human,,14,26,26,1,C5,3,5,B3;C3,False,False,False,True
volleyball,,human,,14,26,26,2,C4,3,4,B3;C3,False,False,False,True
volleyball,,human,,14,26,26,3,C3,3,3,B3;C3,True,False,False,True
volleyball,,human,,14,9,9,1,B3,2,3,A4;A5;B4;B5,False,False,False,True
volleyball,,human,,14,9,9,2,B4,2,4,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,9,9,3,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,8,8,1,C5,3,5,C6;C7,False,False,False,True
volleyball,,human,,14,8,8,2,C6,3,6,C6;C7,True,False,False,True
volleyball,,human,,14,8,8,3,B6,2,6,C6;C7,False,False,False,True
volleyball,,human,,14,12,12,1,B4,2,4,A4;B4,True,False,False,True
volleyball,,human,,14,12,12,2,C4,3,4,A4;B4,False,False,False,True
volleyball,,human,,14,12,12,3,A4,1,4,A4;B4,True,False,False,True
volleyball,,human,,14,40,40,1,C4,3,4,A3;A4;B3;B4,False,False,False,True
volleyball,,human,,14,40,40,2,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,40,40,3,A4,1,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,44,44,1,B6,2,6,A6;B6,True,False,False,True
volleyball,,human,,14,44,44,2,B7,2,7,A6;B6,False,False,False,True
volleyball,,human,,14,44,44,3,A6,1,6,A6;B6,True,False,False,True
volleyball,,human,,14,28,28,1,B7,2,7,A7,False,False,False,True
volleyball,,human,,14,28,28,2,A7,1,7,A7,True,False,False,True
volleyball,,human,,14,28,28,3,A6,1,6,A7,False,False,False,True
volleyball,,human,,14,29,29,1,C7,3,7,A7,False,False,False,True
volleyball,,human,,14,29,29,2,B7,2,7,A7,False,False,False,True
volleyball,,human,,14,29,29,3,B7,2,7,A7,False,False,False,True
volleyball,,human,,14,34,34,1,C8,3,8,B8;B9,False,False,False,True
volleyball,,human,,14,34,34,2,C9,3,9,B8;B9,False,False,False,True
volleyball,,human,,14,34,34,3,B9,2,9,B8;B9,True,False,False,True
volleyball,,human,,14,3,3,1,C6,3,6,D6,False,False,False,True
volleyball,,human,,14,3,3,2,D6,4,6,D6,True,False,False,True
volleyball,,human,,14,3,3,3,C7,3,7,D6,False,False,False,True
volleyball,,human,,14,21,21,1,C5,3,5,B5,False,False,False,True
volleyball,,human,,14,21,21,2,B5,2,5,B5,True,False,False,True
volleyball,,human,,14,21,21,3,C5,3,5,B5,False,False,False,True
volleyball,,human,,14,32,32,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,14,32,32,2,B5,2,5,B6,False,False,False,True
volleyball,,human,,14,32,32,3,B6,2,6,B6,True,False,False,True
volleyball,,human,,14,20,20,1,C4,3,4,A3;A4;B3;B4,False,False,False,True
volleyball,,human,,14,20,20,2,C3,3,3,A3;A4;B3;B4,False,False,False,True
volleyball,,human,,14,20,20,3,B4,2,4,A3;A4;B3;B4,True,False,False,True
volleyball,,human,,14,5,5,1,B4,2,4,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,5,5,2,B5,2,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,5,5,3,A5,1,5,A4;A5;B4;B5,True,False,False,True
volleyball,,human,,14,38,38,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,14,38,38,2,A6,1,6,B6,False,False,False,True
volleyball,,human,,14,38,38,3,B6,2,6,B6,True,False,False,True
volleyball,,human,,14,37,37,1,C2,3,2,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,14,37,37,2,C3,3,3,A2;A3;B2;B3,False,False,False,True
volleyball,,human,,14,37,37,3,B2,2,2,A2;A3;B2;B3,True,False,False,True
volleyball,,human,,14,16,16,1,C8,3,8,B8,False,False,False,True
volleyball,,human,,14,16,16,2,C7,3,7,B8,False,False,False,True
volleyball,,human,,14,16,16,3,D8,4,8,B8,False,False,False,True
volleyball,,human,,14,42,42,1,B7,2,7,A8,False,False,False,True
volleyball,,human,,14,42,42,2,B8,2,8,A8,False,False,False,True
volleyball,,human,,14,42,42,3,C8,3,8,A8,False,False,False,True
volleyball,,human,,15,32,32,1,B6,2,6,B6,True,False,False,True
volleyball,,human,,15,32,32,2,A5,1,5,B6,False,False,False,True
volleyball,,human,,15,32,32,3,A4,1,4,B6,False,False,False,True
